url_len,@,?,-,=,.,#,%,+,$,!,*,",",//,abnormal_url,https,digits,letters,Shortining_Service,having_ip_address,web_ext_ratio,web_unique_domains,web_favicon,web_csp,web_xframe,web_hsts,web_xcontent,web_security_score,web_forms_count,web_password_fields,web_hidden_inputs,web_has_login,web_ssl_valid,web_ext_ratio,web_unique_domains,web_favicon,web_csp,web_xframe,web_hsts,web_xcontent,web_security_score,web_forms_count,web_password_fields,web_hidden_inputs,web_has_login,web_ssl_valid,phish_urgency_words,phish_security_words,phish_brand_mentions,phish_brand_hijack,phish_multiple_subdomains,phish_long_path,phish_many_params,phish_suspicious_tld,domain_ngram_entropy,path_depth,path_entropy,subdomain_count,avg_subdomain_len,consonant_ratio,vowel_ratio,digit_ratio,avg_token_length,token_count,label
258,0,1,0,4,2,0,1,0,0,0,0,0,1,0,0,32,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.142664356,1,3.121928095,0,0,0.65,0.3,0.124031008,3.471428571,70,1
40,0,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.527421329,0,0,0,0,0,5.833333333,6,0
76,0,0,9,0,1,0,0,0,0,0,0,0,0,1,0,2,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4.423344744,0,0,0,0,0.026315789,4.923076923,13,0
53,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4.027185257,0,0,0,0,0,5.625,8,0
49,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.961776814,0,0,0,0,0,5.25,8,0
121,0,1,2,5,2,0,0,0,0,0,0,0,1,0,0,8,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.436605434,1,3.121928095,0,0,0.541666667,0.375,0.066115702,5,20,1
33,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.834813908,0,0,0,0,0,4.666666667,6,0
74,0,0,3,0,2,0,0,0,0,0,0,0,0,1,0,8,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,4.370870765,0,0,0,0,0.108108108,4.357142857,14,0
34,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,4,22,0,0,0.101449275,5,1,0,0,0,0,0,3,0,0,0,0,0.101449275,5,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3.459431619,0,0,0.444444444,0.444444444,0.117647059,3.714285714,7,1
91,0,1,1,4,3,0,0,0,0,0,0,0,1,0,0,9,64,0,0,0.909090909,1,1,0,1,1,1,3,0,0,0,0,0,0.909090909,1,1,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,3.906890596,1,3.121928095,1,10,0.5625,0.3125,0.098901099,4.294117647,17,1
90,0,1,1,4,2,0,0,0,0,0,0,0,1,0,0,4,70,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,4.501629167,1,3.121928095,0,0,0.52,0.4,0.044444444,4.933333333,15,1
104,0,0,8,0,2,0,0,0,0,0,0,0,0,1,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4.401464537,0,0,0,0,0,7.583333333,12,0
14,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.4677201,0,0,0,0,0,6,2,0
18,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.614369446,0,0,0,0,0,3.75,4,0
44,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.021154061,0,0,0,0,0,5.428571429,7,0
13,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.085055103,0,0,0,0,0,6,2,2
43,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.949893977,0,0,0,0,0,7.8,5,0
34,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.182907326,0,0,0,0,0,7.75,4,0
65,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,6,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4.356908684,0,0,0,0,0.092307692,5.6,10,0
20,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.58418372,0,0,0,0,0,5.666666667,3,0
19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.681880803,0,0,0,0,0,8.5,2,0
50,0,0,3,0,3,0,0,0,0,0,0,0,1,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.700439718,1,4.021268495,1,7,0.428571429,0.428571429,0,4.444444444,9,1
43,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.062795209,0,0,0,0,0,7.6,5,0
108,0,1,0,6,2,0,0,0,0,0,0,0,1,0,0,5,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,3.121928095,0,0,0.647058824,0.294117647,0.046296296,4.944444444,18,1
18,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.614369446,0,0,0,0,0,8,2,0
23,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.762267391,0,0,0,0,0,10.5,2,0
21,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.784941827,0,0,0,0,0,6.333333333,3,0
126,0,1,4,6,3,0,0,0,0,0,0,0,1,0,0,4,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.584962501,1,3.121928095,1,6,0.615384615,0.230769231,0.031746032,4,25,1
59,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,4,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4.327581931,0,0,0,0,0.06779661,5.666666667,9,0
14,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.182005815,0,0,0,0,0,2.75,4,0
65,0,1,0,3,1,0,0,0,0,0,0,0,1,0,0,4,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.321928095,2,1.5,0,0,0.363636364,0.181818182,0.061538462,4.818181818,11,3
31,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.018081794,0,0,0,0,0,5.4,5,0
92,0,1,0,4,3,0,0,0,0,0,0,0,1,0,0,5,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.700439718,1,3.121928095,1,20,0.481481481,0.444444444,0.054347826,5.066666667,15,1
88,0,1,0,2,2,0,0,0,0,0,0,0,1,0,0,20,55,0,0,1,2,1,0,1,1,1,3,0,0,0,0,0,1,2,1,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,3.169925001,4,3.499227542,0,0,0.6,0.3,0.227272727,2.777777778,27,3
35,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.992870517,0,0,0,0,0,6.2,5,0
37,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3.787042812,0,0,0,0,0,5.333333333,6,0
46,0,1,0,1,3,0,0,0,0,0,0,0,0,1,0,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.66638353,0,0,0,0,0.086956522,4.875,8,0
84,0,0,4,0,10,0,0,0,0,0,0,0,0,1,0,3,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,4.302841609,0,0,0,0,0.035714286,4.375,16,2
42,0,0,3,0,3,0,0,0,0,0,0,0,0,1,0,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.15959272,0,0,0,0,0.023809524,3.888888889,9,0
9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.503258335,0,0,0,0,0,3.5,2,0
103,0,0,13,0,1,0,0,0,0,0,0,0,1,0,0,8,76,0,0,0.448979592,8,1,1,1,1,1,4,1,0,0,0,0,0.448979592,8,1,1,1,1,1,4,1,0,0,0,0,0,0,0,0,0,1,0,0,2.584962501,2,4.321039888,0,0,0.285714286,0.428571429,0.077669903,4.421052632,19,0
39,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.748994804,0,0,0,0,0.153846154,3.875,8,0
61,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4.398213674,0,0,0,0,0,5.2,10,0
19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.642149882,0,0,0,0,0,4,4,0
37,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.317033095,0,0,0,0,0.081081081,4,8,0
35,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.584962501,1,3.506890596,1,7,0.461538462,0.384615385,0,4.666666667,6,2
50,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4.116245382,0,0,0,0,0,5.125,8,0
76,0,1,0,3,2,0,0,0,0,0,0,0,0,1,0,6,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3.065957321,0,0,0,0,0.078947368,5.5,12,0
36,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.030493057,0,0,0,0,0.027777778,5.333333333,6,2
77,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,15,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.584962501,7,4.651473774,0,0,0.857142857,0,0.194805195,4.642857143,14,3
104,0,1,0,5,2,0,0,0,0,0,0,0,1,0,0,2,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.807354922,1,3.121928095,0,0,0.6,0.333333333,0.019230769,4.722222222,18,1
37,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.419381946,0,0,0,0,0.351351351,6.6,5,0
56,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,15,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,4.631328386,0,0,0,0,0.267857143,6.125,8,0
51,0,1,0,1,3,0,0,0,0,0,0,0,0,1,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.971302302,0,0,0,0,0,5.5,8,0
58,0,0,5,0,2,0,0,0,0,0,0,0,1,0,0,2,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.807354922,2,4.169925001,0,0,0.533333333,0.333333333,0.034482759,4.181818182,11,1
49,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.200746323,0,0,0,0,0,9,5,0
97,0,0,9,0,1,0,0,0,0,0,0,0,1,0,0,5,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2.584962501,3,4.429988944,0,0,0.571428571,0.285714286,0.051546392,5.4,15,0
38,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.700439718,1,3.459431619,0,0,0.571428571,0.285714286,0.078947368,3.625,8,1
36,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.093400349,0,0,0,0,0,4.142857143,7,0
57,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,7,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4.720154541,0,0,0,0,0.122807018,6.25,8,0
19,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.037401198,0,0,0,0,0,5.333333333,3,0
62,0,1,0,1,6,0,0,0,0,0,0,0,1,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4.623516641,3,3.30869497,4,3.25,0.407407407,0.407407407,0,3.692307692,13,2
67,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,8,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4.578794556,0,0,0,0,0.119402985,4.75,12,0
99,0,0,0,0,1,0,27,0,0,0,0,0,1,0,0,29,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,3.222098572,0,0,0.222222222,0.222222222,0.292929293,1.404255319,47,3
97,0,0,5,0,3,0,0,0,0,0,0,0,0,1,0,4,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,4.756716767,0,0,0,0,0.041237113,5.125,16,0
17,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.616874606,0,0,0,0,0,7.5,2,0
99,0,1,0,5,3,0,0,0,0,0,0,0,1,0,0,5,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.037401198,1,3.121928095,1,14,0.6,0.3,0.050505051,4.764705882,17,1
26,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.642371449,0,0,0,0,0,4.4,5,0
64,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,13,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,4.466578664,0,0,0,0,0.203125,4.416666667,12,0
122,0,1,1,7,2,0,0,0,0,0,0,0,1,0,0,7,89,0,0,0.1,1,1,0,0,0,0,0,1,0,0,0,0,0.1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,1,3.121928095,0,0,0.529411765,0.352941176,0.057377049,3.84,25,1
112,0,0,11,0,1,0,0,0,0,0,0,0,1,0,0,6,86,1,0,0.186440678,8,1,0,1,1,0,2,0,0,0,0,0,0.186440678,8,1,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,3.169925001,5,4.389217711,0,0,0.6,0.3,0.053571429,5.111111111,18,0
126,0,0,14,0,1,0,3,0,0,0,0,0,1,0,0,16,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.584962501,3,4.694308356,0,0,0.571428571,0.285714286,0.126984127,3.923076923,26,0
24,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.418295834,0,0,0,0,0,4,5,0
84,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,9,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4.609405299,0,0,0,0,0.107142857,4.733333333,15,0
52,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,4.190757152,0,0,0,0,0.307692308,4.888888889,9,0
24,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.720175521,0,0,0,0,0,7,3,0
24,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3.740601563,0,0,0,0,0,5.25,4,0
90,0,1,0,5,2,0,0,0,0,0,0,0,1,0,0,4,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.459431619,1,3.121928095,0,0,0.583333333,0.333333333,0.044444444,4.5625,16,1
87,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,7,67,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,3.807354922,4,4.320777676,0,0,0.6,0.333333333,0.08045977,6.166666667,12,0
72,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.321928095,5,4.189561096,1,14,0.666666667,0.238095238,0,5.454545455,11,3
47,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.059596032,0,0,0,0,0,10.75,4,0
40,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,8,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.315311532,0,0,0,0,0.2,5.666666667,6,0
35,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3.976010789,0,0,0,0,0.085714286,4.833333333,6,0
18,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.725480557,0,0,0,0,0.444444444,5.333333333,3,0
40,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.192896608,0,0,0,0,0.075,4.857142857,7,0
13,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.238901257,0,0,0,0,0,3.666666667,3,2
43,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,5,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.202330092,0,0,0,0,0.11627907,4.625,8,0
32,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.208966083,0,0,0,0,0.03125,3.714285714,7,0
81,0,0,0,0,1,0,21,0,0,0,0,0,1,0,0,29,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,3.095017568,0,0,0.222222222,0.222222222,0.358024691,1.459459459,37,3
87,0,0,12,0,2,0,0,0,0,0,0,0,1,0,0,3,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.664497779,1,3.873324113,0,0,0.533333333,0.2,0.034482759,3.833333333,18,0
73,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,4,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.459431619,7,4.201363143,0,0,0.5,0.416666667,0.054794521,5.545454545,11,1
90,0,0,0,0,1,0,24,0,0,0,0,0,1,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,3.120258097,0,0,0.222222222,0.222222222,0.333333333,1.395348837,43,3
64,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4.116118359,0,0,0,0,0,7,8,0
66,0,1,0,4,2,0,0,0,0,0,0,0,1,0,0,2,47,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3.321928095,3,3.022055209,0,0,0.818181818,0.090909091,0.03030303,4.083333333,12,3
53,0,1,0,0,3,0,0,0,0,0,0,0,2,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.087462841,3,1.79248125,1,9,0.5,0.388888889,0,3.8,10,2
